File Name,Top Left,Top Right,Bottom Right,Bottom Left,Has Text
picture1-5-12.png,"(379, 819)","(445, 819)","(445, 886)","(377, 886)",1
picture1-5-13.png,"(377, 886)","(445, 886)","(443, 955)","(378, 955)",1
picture1-5-14.png,"(378, 955)","(443, 955)","(444, 1024)","(377, 1025)",0
picture1-5-15.png,"(377, 1025)","(444, 1024)","(444, 1094)","(375, 1094)",0
picture1-5-16.png,"(375, 1094)","(444, 1094)","(444, 1165)","(376, 1165)",0
picture1-5-17.png,"(376, 1165)","(444, 1165)","(444, 1238)","(375, 1238)",0
picture1-5-18.png,"(375, 1238)","(444, 1238)","(444, 1311)","(375, 1311)",0
picture1-6-0.png,"(444, 66)","(506, 66)","(506, 125)","(443, 125)",0
picture1-6-1.png,"(443, 125)","(506, 125)","(507, 185)","(443, 185)",1
picture1-6-2.png,"(443, 185)","(507, 185)","(507, 246)","(443, 246)",1
picture1-6-3.png,"(443, 246)","(507, 246)","(507, 308)","(444, 307)",1
picture1-6-4.png,"(444, 307)","(507, 308)","(508, 369)","(444, 369)",1
picture1-6-5.png,"(444, 369)","(508, 369)","(507, 432)","(444, 431)",1
picture1-6-6.png,"(444, 431)","(507, 432)","(509, 495)","(444, 494)",1
picture1-6-7.png,"(444, 494)","(509, 495)","(508, 559)","(444, 556)",0
picture1-6-8.png,"(444, 556)","(508, 559)","(509, 622)","(444, 623)",1
picture1-6-9.png,"(444, 623)","(509, 622)","(509, 687)","(444, 687)",1
picture1-6-10.png,"(444, 687)","(509, 687)","(510, 752)","(444, 752)",1
picture1-6-11.png,"(444, 752)","(510, 752)","(510, 819)","(445, 819)",1
picture1-6-12.png,"(445, 819)","(510, 819)","(511, 886)","(445, 886)",1
picture1-6-13.png,"(445, 886)","(511, 886)","(511, 954)","(443, 955)",1
picture1-6-14.png,"(443, 955)","(511, 954)","(512, 1024)","(444, 1024)",0
picture1-6-15.png,"(444, 1024)","(512, 1024)","(513, 1094)","(444, 1094)",0
picture1-6-16.png,"(444, 1094)","(513, 1094)","(513, 1165)","(444, 1165)",0
picture1-6-17.png,"(444, 1165)","(513, 1165)","(514, 1238)","(444, 1238)",0
picture1-6-18.png,"(444, 1238)","(514, 1238)","(514, 1312)","(444, 1311)",0
picture1-7-0.png,"(506, 66)","(569, 66)","(569, 124)","(506, 125)",0
picture1-7-1.png,"(506, 125)","(569, 124)","(570, 185)","(507, 185)",1
picture1-7-2.png,"(507, 185)","(570, 185)","(570, 246)","(507, 246)",0
picture1-7-3.png,"(507, 246)","(570, 246)","(571, 307)","(507, 308)",1
picture1-7-4.png,"(507, 308)","(571, 307)","(572, 369)","(508, 369)",1
picture1-7-5.png,"(508, 369)","(572, 369)","(573, 432)","(507, 432)",1
picture1-7-6.png,"(507, 432)","(573, 432)","(573, 494)","(509, 495)",1
picture1-7-7.png,"(509, 495)","(573, 494)","(574, 558)","(508, 559)",0
picture1-7-8.png,"(508, 559)","(574, 558)","(574, 622)","(509, 622)",1
picture1-7-9.png,"(509, 622)","(574, 622)","(574, 687)","(509, 687)",0
picture1-7-10.png,"(509, 687)","(574, 687)","(575, 751)","(510, 752)",1
picture1-7-11.png,"(510, 752)","(575, 751)","(577, 819)","(510, 819)",1
picture1-7-12.png,"(510, 819)","(577, 819)","(578, 886)","(511, 886)",1
picture1-7-13.png,"(511, 886)","(578, 886)","(578, 955)","(511, 954)",1
picture1-7-14.png,"(511, 954)","(578, 955)","(579, 1024)","(512, 1024)",0
picture1-7-15.png,"(512, 1024)","(579, 1024)","(580, 1095)","(513, 1094)",0
picture1-7-16.png,"(513, 1094)","(580, 1095)","(581, 1166)","(513, 1165)",0
picture1-7-17.png,"(513, 1165)","(581, 1166)","(584, 1240)","(514, 1238)",0
picture1-7-18.png,"(514, 1238)","(584, 1240)","(584, 1313)","(514, 1312)",0
picture1-8-0.png,"(569, 66)","(631, 66)","(632, 123)","(569, 124)",0
picture1-8-1.png,"(569, 124)","(632, 123)","(633, 185)","(570, 185)",0
picture1-8-2.png,"(570, 185)","(633, 185)","(634, 245)","(570, 246)",0
picture1-8-3.png,"(570, 246)","(634, 245)","(635, 307)","(571, 307)",1
picture1-8-4.png,"(571, 307)","(635, 307)","(636, 368)","(572, 369)",1
picture1-8-5.png,"(572, 369)","(636, 368)","(637, 430)","(573, 432)",1
picture1-8-6.png,"(573, 432)","(637, 430)","(638, 493)","(573, 494)",1
picture1-8-7.png,"(573, 494)","(638, 493)","(639, 557)","(574, 558)",0
picture1-8-8.png,"(574, 558)","(639, 557)","(640, 621)","(574, 622)",1
picture1-8-9.png,"(574, 622)","(640, 621)","(642, 686)","(574, 687)",0
picture1-8-10.png,"(574, 687)","(642, 686)","(642, 752)","(575, 751)",1
picture1-8-11.png,"(575, 751)","(642, 752)","(643, 818)","(577, 819)",1
picture1-8-12.png,"(577, 819)","(643, 818)","(645, 887)","(578, 886)",1
picture1-8-13.png,"(578, 886)","(645, 887)","(646, 956)","(578, 955)",1
picture1-8-14.png,"(578, 955)","(646, 956)","(649, 1025)","(579, 1024)",0
picture1-8-15.png,"(579, 1024)","(649, 1025)","(651, 1096)","(580, 1095)",0
picture1-8-16.png,"(580, 1095)","(651, 1096)","(651, 1168)","(581, 1166)",0
picture1-8-17.png,"(581, 1166)","(651, 1168)","(654, 1242)","(584, 1240)",0
picture1-8-18.png,"(584, 1240)","(654, 1242)","(655, 1315)","(584, 1313)",0
picture1-9-0.png,"(631, 66)","(694, 65)","(695, 123)","(632, 123)",0
picture1-9-1.png,"(632, 123)","(695, 123)","(696, 183)","(633, 185)",0
picture1-9-2.png,"(633, 185)","(696, 183)","(697, 244)","(634, 245)",0
picture1-9-3.png,"(634, 245)","(697, 244)","(699, 305)","(635, 307)",0
picture1-9-4.png,"(635, 307)","(699, 305)","(701, 366)","(636, 368)",0
picture1-9-5.png,"(636, 368)","(701, 366)","(702, 428)","(637, 430)",0
picture1-9-6.png,"(637, 430)","(702, 428)","(704, 491)","(638, 493)",0
picture1-9-7.png,"(638, 493)","(704, 491)","(705, 555)","(639, 557)",0
picture1-9-8.png,"(639, 557)","(705, 555)","(708, 619)","(640, 621)",0
picture1-9-9.png,"(640, 621)","(708, 619)","(708, 685)","(642, 686)",0
picture1-9-10.png,"(642, 686)","(708, 685)","(711, 752)","(642, 752)",0
picture1-9-11.png,"(642, 752)","(711, 752)","(712, 819)","(643, 818)",0
picture1-9-12.png,"(643, 818)","(712, 819)","(714, 887)","(645, 887)",0
picture1-9-13.png,"(645, 887)","(714, 887)","(715, 956)","(646, 956)",0
picture1-9-14.png,"(646, 956)","(715, 956)","(717, 1026)","(649, 1025)",0
picture1-9-15.png,"(649, 1025)","(717, 1026)","(719, 1097)","(651, 1096)",0
picture1-9-16.png,"(651, 1096)","(719, 1097)","(722, 1170)","(651, 1168)",0
picture1-9-17.png,"(651, 1168)","(722, 1170)","(723, 1244)","(654, 1242)",0
picture1-9-18.png,"(654, 1242)","(723, 1244)","(725, 1315)","(655, 1315)",0
picture1-10-0.png,"(694, 65)","(757, 63)","(758, 121)","(695, 123)",0
picture1-10-1.png,"(695, 123)","(758, 121)","(761, 181)","(696, 183)",0
picture1-10-2.png,"(696, 183)","(761, 181)","(762, 240)","(697, 244)",0
picture1-10-3.png,"(697, 244)","(762, 240)","(764, 302)","(699, 305)",0
picture1-10-4.png,"(699, 305)","(764, 302)","(766, 364)","(701, 366)",0
picture1-10-5.png,"(701, 366)","(766, 364)","(768, 426)","(702, 428)",0
picture1-10-6.png,"(702, 428)","(768, 426)","(771, 489)","(704, 491)",0
picture1-10-7.png,"(704, 491)","(771, 489)","(773, 552)","(705, 555)",0
picture1-10-8.png,"(705, 555)","(773, 552)","(776, 618)","(708, 619)",0
picture1-10-9.png,"(708, 619)","(776, 618)","(777, 684)","(708, 685)",0
picture1-10-10.png,"(708, 685)","(777, 684)","(779, 751)","(711, 752)",0
picture1-10-11.png,"(711, 752)","(779, 751)","(781, 819)","(712, 819)",0
picture1-10-12.png,"(712, 819)","(781, 819)","(784, 887)","(714, 887)",0
picture1-10-13.png,"(714, 887)","(784, 887)","(785, 957)","(715, 956)",0
picture1-10-14.png,"(715, 956)","(785, 957)","(787, 1026)","(717, 1026)",0
picture1-10-15.png,"(717, 1026)","(787, 1026)","(791, 1099)","(719, 1097)",0
picture1-10-16.png,"(719, 1097)","(791, 1099)","(793, 1172)","(722, 1170)",0
picture1-10-17.png,"(722, 1170)","(793, 1172)","(796, 1245)","(723, 1244)",0
picture1-10-18.png,"(723, 1244)","(796, 1245)","(796, 1315)","(725, 1315)",0
picture1-11-0.png,"(757, 63)","(820, 61)","(823, 119)","(758, 121)",0
picture1-11-1.png,"(758, 121)","(823, 119)","(825, 178)","(761, 181)",0
picture1-11-2.png,"(761, 181)","(825, 178)","(828, 238)","(762, 240)",0
picture1-11-3.png,"(762, 240)","(828, 238)","(830, 298)","(764, 302)",0
picture1-11-4.png,"(764, 302)","(830, 298)","(833, 362)","(766, 364)",0
picture1-11-5.png,"(766, 364)","(833, 362)","(835, 424)","(768, 426)",0
picture1-11-6.png,"(768, 426)","(835, 424)","(838, 487)","(771, 489)",0
picture1-11-7.png,"(771, 489)","(838, 487)","(841, 551)","(773, 552)",0
picture1-11-8.png,"(773, 552)","(841, 551)","(844, 615)","(776, 618)",0
picture1-11-9.png,"(776, 618)","(844, 615)","(847, 682)","(777, 684)",0
picture1-11-10.png,"(777, 684)","(847, 682)","(849, 751)","(779, 751)",0
picture1-11-11.png,"(779, 751)","(849, 751)","(851, 819)","(781, 819)",0
picture1-11-12.png,"(781, 819)","(851, 819)","(853, 887)","(784, 887)",0
picture1-11-13.png,"(784, 887)","(853, 887)","(856, 957)","(785, 957)",0
picture1-11-14.png,"(785, 957)","(856, 957)","(858, 1027)","(787, 1026)",0
picture1-11-15.png,"(787, 1026)","(858, 1027)","(862, 1100)","(791, 1099)",0
picture1-11-16.png,"(791, 1099)","(862, 1100)","(865, 1174)","(793, 1172)",0
picture1-11-17.png,"(793, 1172)","(865, 1174)","(867, 1245)","(796, 1245)",0
picture1-11-18.png,"(796, 1245)","(867, 1245)","(866, 1314)","(796, 1315)",0
picture1-12-0.png,"(820, 61)","(882, 63)","(888, 117)","(823, 119)",0
picture1-12-1.png,"(823, 119)","(888, 117)","(890, 176)","(825, 178)",0
picture1-12-2.png,"(825, 178)","(890, 176)","(894, 237)","(828, 238)",0
picture1-12-3.png,"(828, 238)","(894, 237)","(898, 297)","(830, 298)",0
picture1-12-4.png,"(830, 298)","(898, 297)","(899, 361)","(833, 362)",0
picture1-12-5.png,"(833, 362)","(899, 361)","(902, 421)","(835, 424)",0
picture1-12-6.png,"(835, 424)","(902, 421)","(905, 483)","(838, 487)",0
picture1-12-7.png,"(838, 487)","(905, 483)","(909, 548)","(841, 551)",0
picture1-12-8.png,"(841, 551)","(909, 548)","(913, 617)","(844, 615)",0
picture1-12-9.png,"(844, 615)","(913, 617)","(916, 684)","(847, 682)",0
picture1-12-10.png,"(847, 682)","(916, 684)","(919, 752)","(849, 751)",0
picture1-12-11.png,"(849, 751)","(919, 752)","(921, 820)","(851, 819)",0
picture1-12-12.png,"(851, 819)","(921, 820)","(924, 886)","(853, 887)",0
picture1-12-13.png,"(853, 887)","(924, 886)","(928, 958)","(856, 957)",0
picture1-12-14.png,"(856, 957)","(928, 958)","(930, 1028)","(858, 1027)",0
picture1-12-15.png,"(858, 1027)","(930, 1028)","(934, 1100)","(862, 1100)",0
picture1-12-16.png,"(862, 1100)","(934, 1100)","(936, 1172)","(865, 1174)",0
picture1-12-17.png,"(865, 1174)","(936, 1172)","(936, 1246)","(867, 1245)",0
picture1-12-18.png,"(867, 1245)","(936, 1246)","(935, 1309)","(866, 1314)",0
